
Apple's Reported 2017 iPhone Plans Could Mean Its 2-Year Upgrade Cycle Is Over;3/28/2016;"ByEric Jhonsa, SA Eye on Tech:KGI Securities' Ming-Chi Kuo, who has been pretty accurate
  over the years (though not perfect) in reporting on Apple's
  (NASDAQ:AAPL) future hardware plans, states AAPLplans to launchan iPhone sporting a 5.8"" OLED display in 2017. He cautions the
  device could become a high-end add-on to an iPhone lineup that
  includes a 5.5"" LCD model if enough OLED panels aren't
  secured.Apple also is reportedly thinking of using front-and-back
  glass panels - save for the plastic 5C, every iPhone launched
  since the 4/4s has had an aluminum back panel. Kuo adds Apple
  could also use plastic or ceramic, but thinks glass is the most
  likely material choice.Also saidto be part of Apple's 2017 iPhone plans: Wireless charging
  integration and the inclusion of new biometric recognition tech
  such as face and iris scanning. Applerecently bought Emotient, an A.I. startup that developed technology for deciphering human
  emotions via facial expressions.makeArticleAd();Kuo's OLED and wireless charging remarks fit to an extent with
  recent reports. The Nikkei, Kuo, and Korea's Electronic Timeshave reportedApple is interested in launching iPhones sporting OLEDs, but some
  of the reports have pointed to a 2018 (rather than 2017) ETA.
  Bloomberg, meanwhile,has reportedApple is working with U.S. and Asian partners to develop
  over-the-air wireless charging technology that could go into
  iPhones as soon as next year. There's speculation (but no
  confirmation yet) that Energous (NASDAQ:WATT) is a wireless charging partner.With OLED production ramping and the technology steadily
  improving, migrating from LCDs to OLEDs feels like a smart move.
  OLEDs, long used by high-end Samsung (SSNLF) phones and gradually taking high-end TV share, can deliver
  better contrast/deeper blacks than LCDs. Moreover, the fact OLEDs
  don't need a backlight can potentially yield improvements in
  power consumption and thickness - two things that Apple's
  engineers have long obsessed over.Source: OLED.atOLED materials and technology provider Universal Display
  (NASDAQ:OLED) is a clear beneficiary if Apple launches an OLED iPhone next
  year. Depending on whom Apple places OLED orders with (and how
  they compare with its LCD orders), panel manufacturers Samsung,
  LG Display (NYSE:LPL), and AU Optronics (NYSE:AUO) could also benefit.A glass rear panel might also be well received by consumers.
  The iPhone 4/4s' glass back (in my subjective opinion) helped
  give it a premium feel, and the same holds for Samsung's Galaxy
  S6 and S7. A tradeoff with using glass instead of aluminum is a
  greater risk of the phone shattering when dropped, but the iPhone
  cover glass supplier Corning (NYSE:GLW)has improvedthe Gorilla Glass's shatter resistance in recent years and is
  also working onProject Phire, a solution that promises sapphire-like scratch resistance while
  maintaining Gorilla Glass's shatter resistance. Corning, of
  course, gets to supply twice as much glass for a phone that has
  glass on its back rather than aluminum.(click to enlarge)The iPhone 4's rear glass panel.Source: Digital Trends.Notably, the hardware changes reportedly being considered for
  2017 iPhones appear much bigger than the ones that have beenrumored to datefor this year's expected iPhone 7 launches. Relative to the 6s/6s
  Plus, the biggest changes rumored for the 7 are a dual-lens rear
  camera that delivers better image quality and potentially enables
  optical zoom, and the removal of the 3.5mm headphone jack
  (headphones would be connected via Bluetooth or a Lightning
  port).That, in turn, suggests Apple is willing to depart from its
  standard iPhone hardware upgrade cycle, through which the company
  unveils a major design overhaul every two years, with smaller
  upgrades provided in the interim year.If such a strategy shift is occurring, it likely has much to
  do with the fact that - with its high-end models now sporting
  4.7"" and 5.5"" displays - it's tough for Apple to now have major
  upgrade cycles revolve around display size increases, as they did
  for the iPhone 5 and 6. Moreover, with phone subsidies and
  two-year service contracts (once the primary means of buying
  iPhones in the U.S. and certain other markets) increasingly
  replaced by installment and upgrade plans (including Apple's ownupgrade program), the incentive for linking a big iPhone overhaul with two-year
  contract expirations isn't as strong as it used to be.Major technology improvements, rather than display size
  changes, are now set to drive Apple's iPhone upgrade pace. And
  those improvements won't necessarily arrive every other year.See alsoWynn Vs. MGM: What Company Will Win This New Game
Of Las Vegas Outdoor Attraction Poker?on seekingalpha.com"

Samsung Galaxy S7 Review: The Smartphone to Beat in 2016 (SSNLF);3/28/2016;"InvestorPlaceInvestorPlace
  - Stock Market News, Stock Advice & Trading TipsSamsung Electronic(SSNLF) had to be disappointed after the 2015 release of the Galaxy S6.
The company finally banished its low-rent plastic design for a
premium glass-and-metal look but still came up short in sales. With
theGalaxy S7, Samsung has improved last year's design to near perfection.Source: SamsungThis is the smartphone to beat in 2016.makeArticleAd();But will the latest Galaxy smartphone be enough to lift Samsung
out of its sales doldrums? Does it have the chops to take onApple Inc.'s (AAPL) mighty iPhone 6S, and will it be advanced enough to compete
against the iPhone 7 juggernaut when it arrives in the fall?8 High-Quality, High-Dividend Stocks to Buy for
Q2Key Improvements Over the Galaxy S6With the Galaxy S6, Samsung was praised for abandoning the
plastic body of previous Galaxies in favor of a premium
metal-and-glass look, putting Samsung's flagship smartphone on a
more even design footing with Apple's iPhones.Unfortunately, that change necessitated dropping some features
that Galaxy fans considered deal breakers - like support for SD
cards - and introduced some new problems. The sleek design was a
looker, but also difficult to grasp firmly.With the Galaxy S7, Samsung attempts to rectify those
missteps.The back of the Galaxy S7 gains a bit of curve instead of being
perfectly flat, making it much more comfortable to hold than the
Galaxy S6. The camera bump that first appeared in the Galaxy S6 is
also much less pronounced.The Galaxy S7 regains water resistance, with the ability to
survive splashes and even a short dunking.While Samsung didn't go so far as to offer the replaceable
battery previous Galaxy smartphones have had (that would be tough
to pull off in a waterproof case with tightly bonded glass and
metal), it did significantly boost the capacity of the battery in
the Galaxy S7.Finally, the ability to use a microSD card for cheap storage
expansion is back (it's hidden in the SIM card tray), but with a
caveat - Samsung chose not to support Android Marshmallow's
""adoptable storage,"" so the card isn't treated as system storage.
However, it works as traditional extra storage, so it can be loaded
up with files like music and movies.Finally, rather than its own Xynos processor, Samsung is
returning toQualcomm, Inc.(QCOM), using its flagship Snapdragon 820 CPU and tacking on an
additional gigabyte of RAM.Galaxy S7's New FeaturesThe Galaxy S7 is much more than just a spec bump and a few
fixes. There are new features, including a completely revamped
camera system that takes on one of the iPhone's key advantages:
photos.For years, Samsung has been pushing higher megapixels as beingthecritical measurement of camera performance. Despite its efforts,
the lower-pixel-count iPhone has consistently come out on top as
the preferred choice for snapping photos.With the Galaxy S7, Samsung gambled and adopted Apple's
approach, actually cutting the megapixel count compared to last
year by switching to larger dual-pixels, while also adding a larger
aperture lens.The result is dramatically better photos, with extremely rapid
auto-focus and excellent low-light results. MultipleGalaxy S7 reviewshave pitted its camera against the iPhone 6S andAlphabet Inc's (GOOG,GOOGL) Google Nexus 6P, and the Galaxy S7 is hands-down the winner when
it comes to taking high quality photos.Also new for this year is an always-on display.Samsung is taking advantage of OLED technology to have a section
of the Galaxy S7 display permanently active and showing key
information like the calendar, time and notifications.While this may use a little more power, the battery in this
phone is larger than last year and not having to power it up to
check this information means that in practice it has negligible
effect on battery life - it's a very handy feature, and something
the iPhone lacks.Galaxy S7 Key Specs5.1-inch Quad HD AMOLED display with Always On feature Qualcomm
Snapdragon 820 CPU with 4GB RAM 32/64GB storage with microSD card
expansion support Primary camera has 12 MP dual-pixel image sensor
with f/1.7 lens, LED flash, optical image stabilization and 4K
video Dual-band 802.11ac Wi-Fi, Bluetooth 4.2 Fingerprint sensor,
accelerometer, proximity sensor, gyro, compass, barometer and heart
rate sensor 3000 mAh Li-ion battery Fast charge and wireless
charging compatible Weighs 5.36 oz, 0.311-inches thick Runs Android
6.0 (Marshmallow) with Samsung TouchWiz UI IP68 Certified water
resistant MSRP $699 unlockedConclusionThe Galaxy S7 was always going to be the Android smartphone to
beat in 2016.After all, despite the success of competitors like the Nexus 6P
and the growing threat of Chinese manufacturers likeHuawei, Samsung remains top dog. In 2015, the company soldmore than the next three top Android makers
combined, despite disappointing Galaxy S6 numbers.With the Galaxy S7, Samsung mostly rectifies the design flaws
introduced with last year's flagship while largely retaining its
stunning visual design. That should win back the Galaxy faithful
who may have skipped last year's upgrade. And rather than sit
still with basic feature progression, Samsung gambled on a major
camera redesign that forced it to back off on years of marketing
higher megapixel counts as being key to great pictures.As a result the Galaxy S7 is not just the best mass-market
Android smartphone, it's more than able to take on Apple's iPhone
6S.That leaves a few big questions for 2016.One: will the Galaxy S7's flagship price scare off Android
shoppers when strong competition like the $499 Nexus 6P cost
hundreds of dollars less?And two: is the sleek design, upgradable storage, water
resistance and superior camera enough to sway anyone from the
iPhone camp over the next five months?The new Galaxy S7 isn't perfect, but it is without a doubtthesmartphone to beat in 2016.At least until September, when the iPhone 7 will make its
debut.As of this writing, Robert Martin did not hold a
  position in any of the aforementioned securities.More From InvestorPlace10 Blue-Chip Stock Charts to Watch in Q2Why You WANT Alphabet Inc (GOOGL) to Get Smaller7 A-Rated Stocks to Buy and Hold for Q2 and
Beyond!The postSamsung Galaxy S7 Review: The Smartphone to Beat in
2016 (SSNLF)appeared first onInvestorPlace."

3 Possible Winners from the Apple Inc. iPhone SE;3/27/2016;"The iPhone SE in four colors. Image credit: Apple.Apple's latest iPhone, the iPhone SE, won't make it into customers'
    hands until March 31, meaning that investors probably won't get
    to see tear-down reports of the device until sometime after
    that. However, based on what Apple has revealed about the
    device, I think that the investment community can make some
    educated guesses as to the companies that could benefit should
    the iPhone SE do well based on the specifications of the
    device.makeArticleAd();Potential Winner: InvenSenseMotion processor vendor InvenSense did not win a spot inside of
    the 2013 iPhone 5S, but it did secure spots in both the iPhone
    6-series as well as the iPhone 6s-series of smartphones with
    its MP67B 6-axis gyroscope and accelerometer solution.Although there is a chance that Apple has actually chosen to
    stick with theST Micromotion processor that was found in the old iPhone 5s , I
    think the odds are in favor of one from InvenSense. Indeed,
    Apple is buying the InvenSense parts in such high volumes to
    support sales of the iPhone 6-series and 6s-series of phones
    that it could be both simpler and cheaper for Apple to use
    InvenSense chips for the SE, as well.To the extent that iPhone SE sales take the place of
    would-be iPhone 5s sales, rather than cannibalize iPhone
    6/6s-series phone sales, InvenSense could stand to benefit.
    We'll have to see what the official tear-downs reveal,
    though.Potential Winner:BroadcomThe iPhone 5s came with an 802.11n Wi-Fi solution and a
    category 3 LTE modem. At the time of launch, these were hardly
    leading edge solutions, but they were ""good enough"" for the
    time. The new iPhone SE comes with an 802.11ac Wi-Fi radio as
    well as a slightly faster category 4 LTE modem.Broadcom should benefit from this in two ways. Firstly, the
    802.11ac radio is almost certainly a higher-value component
    than the 802.11n radio found inside of the iPhone 5s. Broadcom
    should benefit from the inclusion of a higher-value Wi-Fi
    solution in Apple's entry-level iPhone.Broadcom also provides RF chips into the iPhone and it is
    likely that the RF content required to support the faster
    category 4 LTE modem is greater than that required to support
    the slower category 3 LTE modem in the iPhone 5s.Potential Winner(s): Memory MakersThe iPhone 5s came with just 1 gigabyte of now-old LPDDR3
    memory. The iPhone SE, on the other hand, packs 2 gigabytes of
    faster, more efficient, and likely more costly to-Apple LPDDR4
    memory. This would suggest that Apple's memory suppliers are
    poised to benefit from this increase in memory content.Typical iPhone memory vendors have traditionally been SK
    Hynix,Samsung, andMicron. I suspect that all three will ultimately seesomebenefit from the increase in memory content in the iPhone SE
    vis-à-vis the iPhone 5s (and, to the extent that the SE
    cannibalizes them, the iPhone 6-series).3 companies poised to explode when cable
      diesCable is dying. And there are 3 stocks that are poised to
      explode when this faltering $2.2 trillion industry finally
      bites the dust. Just like newspaper publishers, telephone
      utilities, stockbrokers, record companies, bookstores, travel
      agencies, and big box retailers did when the Internet swept
      away their business models. And when cable falters, you don't
      want to miss out on these 3 companies that are positioned to
      benefit.Click herefor their names. Hint: They'renot the ones you'd
      think!The article3 Possible Winners from the Apple Inc. iPhone
    SEoriginally appeared on Fool.com.Ashraf Eassahas no position in any stocks mentioned. The Motley Fool owns
    shares of and recommends Apple and InvenSense. Try any of our
    Foolish newsletter servicesfree for 30 days. We Fools may not all hold the same opinions, but we all
    believe thatconsidering a diverse range of insightsmakes us better investors. The Motley Fool has adisclosure policy.Copyright © 1995 - 2016 The Motley Fool, LLC. All rights
    reserved. The Motley Fool has adisclosure policy."

Pebble Axing a Quarter of Its Staff;3/24/2016;"InvestorPlaceInvestorPlace
  - Stock Market News, Stock Advice & Trading TipsSmartwatch makerPebblehas announced that it's laying off a quarter of its staff.Source: PebbleThe announcement came from Pebble CEO Eric Migicovsky, who
said that money has been tight at the company. The news amount
to40 of the company's employees being laid offand comes as smartwatches struggle to sell.makeArticleAd();""We want to be careful,"" Migicovsky told Tech Insider. ""Pebble
is in this for the long haul. We have a vision where wearables will
take us in five to 10 years, and this is setting us up for
success.""One possible problem for the company is that smartwatches
are its main business. Many of its rivals, includingApple Inc.(AAPL) andSamsung Electronic KRW5000(SSNLF), can rely on their other businesses while dabbling in the
smartwatch market, reportsTechCrunch.More From InvestorPlace:7 Low-Risk Healthcare Stocks to Buy Now8 Stocks to Buy That Are Growing Faster Than
NFLX7 Rotten-Egg Stocks to Trash Before EasterThe postPebble Axing a Quarter of Its Staffappeared first onInvestorPlace."

Sony Corp. vs. Facebook Inc.: The VR War Is On;3/23/2016;"Electronics giantSonywas the hit of last week's Game Developers Conference 2016 in
    San Francisco after it took the wraps off its much-anticipated
    virtual reality solution, the PlayStation VR. The VR market is
    becoming crowded with a host of big-time players vying for what
    is expected to be a huge market in the coming years, so it
    would be easy to discount Sony's efforts  when compared toFacebook's soon-to-be-shipped Oculus Rift virtual reality headset, or
    HTC's Vive.But Sony is taking a slightly different tack with its VR
    solution. Rather than creating a standalone headset ala the
    Rift or Vive, the gaming behemoth intends to focus on its
    millions of existing PlayStation console owners. Sounds like a
    good plan, given there are already 37 million plus PlayStation
    4 units in gamer's homes. But thanks to a partnership between
    Facebook and Sony's primary gaming console competitor,Microsoft, its new VR solution still faces an uphill battle.makeArticleAd();Image courtesy ofOculusLet the games beginSony's soon-to-be released PlayStation VR has one feature in
    its favor where it beats the two other big boys on the VR
    block: price. The Rift headset, scheduled to begin shipping
    later this month, will cost gamers a hefty $599 (not mentioning
    the price of the high-end computer they'll need to connect it
    to). But even Rift is ""cheap"" compared to HTC's Vive which will
    set consumers back a whopping $799.At $499, Sony's ""Launch Bundle"" comes with everything a
    PlayStation 4 owner will need to exit reality for a while. For
    the cost conscious, Sony also offers a ""core bundle"" that
    includes the VR headset, cables to plug it into the gaming
    console, headphones, and a demo disc for $399. The additional
    $100 for the complete VR package tosses in a PS camera, motion
    controllers, and a VR game called ""Worlds.""Sony began taking pre-orders for its launch bundle Tuesday,
    and it's scaled-down VR offering becomes available next week.
    Unfortunately for Sony, though gamers canordera PlayStation VR now, they'll need to wait until October before
    shipments begin. With Rift just about to hit the virtual
    streets, and HTC's Vive scheduled to begin shipping early next
    month, those who wait for Sony's entry will face about a
    six-month lag time.What's at stakeBy most accounts, 2016 will be a so-so year for VR as consumers
    slowly begin climbing aboard. Still, market estimates suggest
    there will be several billion dollars at stake this year. But
    2017 will be an entirely different story, with the VR market
    expected to surpass $15 billion in revenue, and double to about
    $30 billion by 2020.In the VR wars to come, one factor is likely to work against
    Rift and Vive: computer system requirements. Though Oculus and
    HTC will both be available long before Sony's PlayStation VR,
    both require a level of computing power most consumers' current
    machine won't be able to provide. One study estimates that a
    mere 13 million PCs have the graphics power to support a Rift
    or a Vive. That's equal to less than 1% of the world's 1.43
    billion PCs.This computing power deficit is one reason pundits expect
    that Sony's PlayStation VR and mobile solutions like the
    Oculus-developed Gear fromSamsungwill be the early VR leaders. That makes Rift's deal with
    Microsoft a possible game-changer, and could give Facebook an
    early advantage over Sony and HTC.It took some folks by surprise when Facebook announced it
    had inked a deal with Microsoft to include an Xbox One wireless
    controller with each Rift. But considering the concerns about
    the computing requirements of the Rift as a standalone device,
    both Facebook and Microsoft stand to benefit.The Xbox One's popularity certainly hasn't matched
    that of Sony's PlayStation, but with an estimated 18 million
    units in consumer's hands, it still represents a big
    opportunity for the Rift to gain an upper hand in what is sure
    to be a hard fought battle for VR supremacy. At $800, Vive may
    have priced itself out of the running before the battle even
    begins.That leaves Rift and PlayStation VR as the favorites. Rift's
    early introduction and alignment with Microsoft give it a leg
    up, but don't discount the power of Sony's existing 37 million
    PlayStation owners.A secret billion-dollar stock
          opportunityThe world's biggest tech company forgot to show you
          something, but a few Wall Street analysts and the Fool
          didn't miss a beat: There's a small company that's
          powering their brand-new gadgets and the coming
          revolution in technology. And we think its stock price
          has nearly unlimited room to run for early in-the-know
          investors! To be one of them,just click here.The articleSony Corp. vs. Facebook Inc.: The VR War Is
    Onoriginally appeared on Fool.com.Tim Bruggerhas no position in any stocks mentioned. The Motley Fool owns
    shares of and recommends Facebook. Try any of our Foolish
    newsletter servicesfree for 30 days. We Fools may not all hold the same opinions, but we all
    believe thatconsidering a diverse range of insightsmakes us better investors. The Motley Fool has adisclosure policy.Copyright © 1995 - 2016 The Motley Fool, LLC. All rights
    reserved. The Motley Fool has adisclosure policy."

Facebook Investors Should Ignore Oculus Rift -- for Now;3/23/2016;"For $600, consumers get the Oculus Rift headset, a game
    controller, remote, and sensor. Image source: Facebook.2016 is shaping up to be the year of virtual reality.It's a market and a technology that remains in its infancy,
    but several companies seemed poised to dominate, most notablyFacebook. The social network will launch its first piece of consumer
    hardware, the virtual reality headset Oculus Rift, on March 28.
    Initial impressions of both the Oculus Rift and the technology
    in general have been positive, and excitement is starting to
    build. Research firm Tractica projects that sales of virtual
    reality headsets will top 200 million within the next four
    years.makeArticleAd();That may sound exciting for potential Facebook investors,
    but Oculus isn't likely to affect Facebook's business anytime
    soon.Not material in 2016Facebook CFO Dave Wehner addressed the Oculus Rift on the
    company's earnings call back in January. In short, it won't
    matter -- at least not this year."" ... the expected shipments of Oculus Rift ... [the]
      impact [will] be immaterial to our overall total expenses for
      the year ... With Rift, it's really ... early in the
      evolution of VR. It's early to be talking about large volume
      ... it's not going to be material to our financials this
      year.""Facebook's revenue grew 52% last year on an annual basis,
    and management expects similarly strong growth in 2016. But
    that growth will be generated by Facebook's advertising
    business -- not its hardware. ""We expect the factors that drove
    the strong growth of our advertising business in 2015 will
    continue in 2016,"" Wehner said.Priced at $600, the Oculus Rift is expensive, and given that
    it requires an expensive PC to function, its total cost of
    ownership exceeds $1,000. In time, the technology will become
    more affordable, but not for several years. The market for the
    Oculus Rift in 2016 will number -- at most -- just a few
    million headsets. In a recent interview withDie Welt(via Business Insider), Facebook CEO Mark Zuckerberg acknowledged that it could take
    at least 10 years to build a vibrant virtual reality
    ecosystem.2 other stocks that could benefitOther companies should see more dramatic effects on their top
    and bottom lines in the near term as the demand for virtual
    reality accelerates.NVIDIAandSamsungcould both reward shareholders.NVIDIA provides the powerful graphical processors needed to
    make PC-based headsets like the Oculus Rift function. Last
    year, there were only 5.9 million discrete graphics cards
    shipped worldwide, according to Jon Peddie Research. That
    amounts to a mere fraction of the larger PC market, which
    totaled more than 276 million shipments, according to IDC. If
    the Oculus Rift is going to take off, then there's going to be
    a lot more demand for discrete graphics cards going
    forward.NVIDIA derives the bulk of its revenue from its GPUs, and,
    more specifically, GPUs aimed at PC gamers -- the sort of
    consumers most likely to purchase the Rift. Last quarter,
    gaming-related revenue accounted for more than 84% of NVIDIA's
    total revenue. NVIDIA CEO Jen-Hsun Huang discussed the
    potential for virtual reality at length during the company's
    most recent earnings call. Given the still high barriers to
    entry, he offered no hard figures, but said it could provide ""a
    really nice bonus"" going forward.Samsung has partnered with Facebook for its own virtual
    reality headset,the Gear VR. To be clear, the Gear VR can't provide experiences on par
    with the Oculus Rift (or its other high-end competitors), but
    it is far more affordable. If you own one of Samsung's flagship
    smartphones, it will cost you just $100. Other
    smartphone-makers have unveiled competing headsets in recent
    weeks, but Samsung has steadily built up an ecosystem around
    the Gear VR, with dozens of exclusive games and apps. So long
    as the cost of high-end, stand-alone headsets like the Rift
    remains high, Samsung can offer consumers something unique. And
    given that the Gear VR relies on Samsung's smartphones to
    function, demand for the headset could provide a modest boost
    to Samsung's smartphone sales.Of course, investors with longer time horizons may prefer
    Facebook. Oculus Rift is just one device in a sea of competing
    products, and it's hard to know how the market will ultimately
    shake out and who will wind up on top. But if you already like
    Facebook for its growing advertising business, its virtual
    reality aspirations provide interesting upside.A secret billion-dollar stock opportunityThe world's biggest tech company forgot to show you
      something, but a few Wall Street analysts and the Fool didn't
      miss a beat: There's a small company that's powering their
      brand-new gadgets and the coming revolution in technology.
      And we think its stock price has nearly unlimited room to run
      for early in-the-know investors! To be one of them,just click here.The articleFacebook Investors Should Ignore Oculus Rift --
    for Noworiginally appeared on Fool.com.Sam Matterahas no position in any stocks mentioned. The Motley Fool owns
    shares of and recommends Facebook. The Motley Fool recommends
    Nvidia. Try any of our Foolish newsletter servicesfree for 30 days. We Fools may not all hold the same opinions, but we all
    believe thatconsidering a diverse range of insightsmakes us better investors. The Motley Fool has adisclosure policy.Copyright © 1995 - 2016 The Motley Fool, LLC. All rights
    reserved. The Motley Fool has adisclosure policy."

DSP Group: Undiscovered Semiconductor Gem With 77% Upside Potential;3/22/2016;"ByCobiaman:DSP Group (DSPG) is a little known innovator in the semiconductor industry. The
  company dominates the market for audio chips that fit into
  cordless phones with 80% worldwide market share. The cordless
  business is the company's cash cow needing little incremental
  investment and throwing off lots of cash. According to the
  company's 2015 10-K, the Home business, the vast majority of
  which is the cordless business, did $122 million in revenue in
  2015 and generated $25 million in profit.The company's first growth business is its mobile segment. In
  this segment, the company sells chips that go into watches and
  mobile phones where they perform audio functions such as ambient
  noise suppression and voice recognition for voice commands.
  DSPG's edge is that its chips draw much less power than its
  competitors, which is very important to phone and watch makers
  who want to extend battery life as long as possible. It has been
  a long road for DSPG in this market as it has been working on
  these chips for three years without any significant market
  traction.In the past six months, however, the company has garnered two
  major design wins that will in and of themselves be large revenue
  generators but will also give the company increased credibility
  with other potential customers. The first was with the Samsung (SSNLF) Gear S2 watch. This is a lower volume win as the category is
  still nascent but provides some revenue and was a beachhead into
  Samsung. As has been revealed by recent teardowns, a DSPG chip is
  also present in the recently launched Samsung Galaxy S7. The
  Galaxy S7 comes in two versions; one with a Qualcomm Snapdragon
  processor and the other with a homegrown Samsung Exynos
  processor.makeArticleAd();Current thinking is that the DSP chip is only in the
  Snapdragon version which is being sold in the US and China. If
  you assume 20% of roughly, 50 million S7 units are sold with DSP
  chips at $1 ASP per unit, then you get a $10 million per year
  revenue stream to DSPG from this model alone, which is in line
  with the company's guidance. This compares favorably with the
  zero revenue that this segment did in 2015.The company is now engaged in discussions with other Android
  phone makers who often follow Samsung's lead when it comes to
  adding components to their phones. For comparison purposes, there
  was a public company called Audience that did $160 million in
  revenue in 2013 from this type of business alone. That gives you
  some idea of the upside that is possible from this segment.The next segment that DSPG operates in is the office segment.
  Here the company sells chips that go into Voice-over-IP business
  phones, which is about a $200 million addressable market. The
  company did $20 million in revenue in this business in 2015 and
  has guided to 50% growth in 2016. There is a favorable business
  dynamic here as the two market share leaders in the space,
  Broadcom and Texas Instruments, are both getting out of the
  business and DSPG is taking advantage through market share
  gains.The company also has a play on the Internet of Things in the
  home. It has a low-power communications technology that it
  derived from its cordless business called Ultra Low Energy ((ULE)) that has superior characteristics versus most competing home
  technologies. While small last year (about $4 million in
  revenue), this is potentially a very large market should the
  company gain traction here.Finally, the company recently introduced a new product called
  the Spark PA, which is a power amplifier designed to go into next
  generation Wi-Fi access points. This is a standard CMOS part so
  can be produced less expensively than the current generation of
  SiGe and GaAs parts. Besides its cheaper cost, the part also
  outperforms the competition, setting it up for traction in the $1
  billion market for these devices.After a solid first half of 2015, the cordless business
  suffered a weaker second half and guided to a very weak Q1 2016.
  In addition to fluctuations in end demand, this market has also
  suffered historically from inventory buildups and reductions in
  the distribution channel. This combination has led to lots of
  volatility in DSPG's cordless business over the years. Management
  believes that what it is seeing for Q1 is a combination of weaker
  end demand plus distributors reducing inventory. Investors have
  taken the stance that this is a worsening of the normal rate of
  decline in this business from 10% to 20%. I think this negative
  view is currently the base case for the stock and if the business
  does come back, it will be upside for shareholders.So what is DSPG worth? The company currently has a market cap
  of $200 million with $122 million in net cash. The growth
  business will have an aggregate revenue of about $50 million in
  2015 and be growing at close to 70%. There are no public comps
  growing that fast but with slower growers valued at 3x sales, I
  think 4x is a reasonable multiple for these businesses. For the
  cordless business, I think 0.5x sales is fair. Finally, you get a
  free option on Spark PA, as it is tough to value at its nascent
  stage. So,$122 million in net cash4 x $50m = $200m for the growth businesses0.5 x $122m = $60m for the cordless business$362m for everything vs. a $200m market cap today$15.63 stock price target meaning 77% upsideSee alsoS&P 500 Valuation Dashboard - Updateon seekingalpha.com"

